tickers,name,sector,market,8월1일psr,8월1일pbr2,8월1일_s_return,8월1일_l_return,순매수강도(20일),s_growth,l_growth,roe,deb,3주후 수익률,수익률상위권2,cluster8월1일_6차와같은방식
a082920,비츠로셀,IT가전,kosdaq,3.109069413,2.26245614,0.1009988901220865,-0.0005037783375314,-0.008537515747609227,0.244483672,0.018640864,13.11,27.72,-0.129824561,0,1
a091970,나노캠텍,화학,kosdaq,0.550827238,0.704204036,-0.2436028659160696,-0.0159786950732356,-0.06055240933289929,0.06581741,0.01859929,-45.67,67.6,-0.171524664,0,1
a335870,윙스풋,"화장품, 의류",kosdaq,0.585232208,1.14376892,-0.1495535714285714,-0.0062597809076682,-0.07348739500679125,0.092555332,0.018463737,-80.07,84.88,-0.038849647,0,1
a115500,케이씨에스,소프트웨어,kosdaq,2.017266187,4.602896461,-0.1482381530984204,-0.0836601307189542,0.07625188005249807,0.055696203,0.018231011,4.27,113.57,-0.081258191,0,2
a099410,동방선기,조선,kosdaq,1.58522172,1.30749616,0.0103986135181975,0.0392156862745098,-0.034310547088797945,0.082608696,0.018034388,4.34,46.27,-0.104454685,0,0
a048830,엔피케이,화학,kosdaq,0.541328142,0.802941176,0.0583941605839416,0.0031931878658861,0.06384272169355695,0.009287926,0.018012335,3.41,65.26,-0.044117647,0,0
a024940,PN풍년,"화장품, 의류",kosdaq,1.112847223,1.29993007,-0.0302571860816944,0.0405844155844155,-0.0912217994696044,-0.01369863,0.017989457,3.9,17.75,0.120629371,1,0
a000480,조선내화,비철금속,kospi,0.684210527,0.630990566,0.3343108504398827,-0.1942148760330578,거래중지,0.06927509,0.017647637,6.03,95.93,-0.356132075,0,999
a030200,KT,전기통신서비스,kospi,0.316082715,0.480981067,0.0130505709624796,0.0130505709624796,-0.056733020471185835,0.030203229,0.017598463,7.99,122.54,0.068846816,1,1
a088130,동아엘텍,디스플레이,kosdaq,0.362081056,0.413782383,-0.2284803400637619,0.03125,-0.09063089752732162,0.230857801,0.017595594,0.86,44.94,-0.059585492,0,1
a000540,흥국화재,보험,kospi,0.061629167,0.274009901,-0.0765765765765765,0.0098522167487684,-0.1413169165436679,-0.006601171,0.017404052,20.91,1839.61,0.014851485,1,1
a265520,AP시스템,디스플레이,kosdaq,0.634370539,1.125633232,-0.0049261083743842,0.0269445856634468,-0.00040765033644572584,-0.079629279,0.017369496,35.62,102.86,0.023302938,1,1
a006920,모헨즈,건설,kosdaq,0.507216426,1.802236025,0.2130434782608695,0.0120918984280532,0.13303108039680195,0.237637363,0.016829154,7.71,70.98,-0.133540373,0,0
a026150,특수건설,건설,kosdaq,0.663821784,1.269191797,-0.0253807106598984,-0.0064683053040103,-0.028737226253398397,-0.125,0.016630119,1.66,73.24,-0.07358263,0,1
a035080,그래디언트,"소매, 유통",kosdaq,0.064929281,0.375196663,0.0431454418928322,0.0094276094276094,0.056679199298777204,0.15052314,0.01657457,74.59,100.56,-0.106674613,0,0
a037560,LG헬로비전,"미디어, 교육",kospi,0.269893604,0.506989619,-0.0097323600973236,0.0136986301369863,0.008462639722391764,0.08128877,0.016422466,-4.07,128.29,-0.061130334,0,1
a011420,갤럭시아에스엠,"미디어, 교육",kospi,1.793930307,1.620042827,-0.1478260869565217,0.0283315844700944,0.0012538590412470457,0.041522491,0.01600271,13.9,73.59,-0.160599572,0,1
a017040,광명전기,기계,kospi,0.807484505,0.986722689,-0.0409683426443202,-0.0737410071942446,0.0020066194673720728,0.008023341,0.015674189,4.91,44.84,-0.134453782,0,2
a001000,신라섬유,IT하드웨어,kosdaq,10.7317762,3.072622699,-0.0323383084577114,-0.0465686274509803,-0.13847311986836666,0.0,0.015627524,-0.23,107.48,-0.005623722,0,1
a045970,코아시아,IT하드웨어,kosdaq,0.542096749,3.619227723,0.0960648148148148,0.0761363636363636,-0.01481605579059225,0.207512477,0.015553891,-33.73,151.55,-0.062376238,0,0
a120030,조선선재,철강,kospi,2.130498336,0.839559925,0.1464646464646464,0.025293586269196,-0.01162846306933906,-0.017595308,0.015387025,8.02,6.81,0.062734082,1,1
a016590,신대양제지,비철금속,kospi,0.337801064,0.363050847,-0.3209580838323353,-0.0017605633802816,0.23459535077609367,-0.007629108,0.015027626,8.99,34.57,0.06779661,1,0
a043360,디지아이,IT하드웨어,kosdaq,1.612732919,0.577947455,-0.1026438569206843,-0.015358361774744,-0.1419552795416821,0.102739726,0.014927574,1.53,6.53,-0.052545156,0,1
a131760,파인텍,디스플레이,kosdaq,0.574484073,1.356084949,-0.1430805316653635,-0.0018214936247723,-0.006760211727349065,0.222222222,0.014757607,19.2,124.69,0.012003693,1,1
a037370,EG,비철금속,kosdaq,2.088668433,2.314285714,-0.3436293436293436,0.0101010101010101,0.020712694067964645,-0.26645768,0.014664843,-3.83,204.6,-0.047619048,0,0
a123890,한국자산신탁,은행,kospi,1.561694001,0.385550082,-0.0017006802721088,-0.0361247947454844,-0.21312759565762893,0.096470588,0.014275027,12.15,46.26,-0.036124795,0,1
a071850,캐스텍코리아,자동차,kosdaq,0.191182939,0.376805252,0.0169491525423728,0.024390243902439,-0.03469581891216454,0.288951841,0.01412616,-6.66,185.47,-0.080962801,0,1
a160550,NEW,"미디어, 교육",kosdaq,1.393511848,1.812276536,0.1772727272727272,0.0264200792602377,-0.04833815717005428,0.099646643,0.014098771,-9.87,104.56,0.085195531,1,1
a057540,옴니시스템,IT하드웨어,kosdaq,0.549334719,0.627984064,-0.4140546006066734,0.0184534270650263,0.01624003761787938,0.075740944,0.013987826,0.66,22.43,-0.076494024,0,0
a177350,베셀,디스플레이,kosdaq,1.55179249,2.029739777,0.1158798283261802,0.0,0.007470485697175344,0.792682927,0.013987826,-35.28,175.62,-0.033457249,0,1
a071460,위니아,"화장품, 의류",kosdaq,0.087331407,2.421543624,-0.0462079357106981,0.0451293340671436,-0.026933250392085217,-0.257194415,0.013842586,-148.29,492.58,-0.019617966,0,0
a057030,YBM넷,"미디어, 교육",kosdaq,0.977198303,1.231060606,-0.1794310722100656,0.0135135135135135,-0.019350298281039385,0.073756432,0.013677843,16.58,79.01,-0.053030303,0,1
a100250,진양홀딩스,화학,kospi,0.774338018,0.5155521,0.0046367851622874,-0.004594180704441,-0.05730898594750111,0.043594306,0.013574336,7.41,48.3,0.01088647,1,1
a317530,캐리소프트,소프트웨어,kosdaq,3.942380308,3.543050847,-0.1213517665130568,0.04,0.04769038474291831,0.507462687,0.013560973,-10.03,34.57,-0.118644068,0,0
a147760,피엠티,반도체,kosdaq,1.518180151,1.093094812,0.1703056768558952,-0.011070110701107,-0.010672170500649433,-0.368595041,0.013442469,-7.22,18.68,-0.041144902,0,0
a068330,일신바이오,건강관리,kosdaq,3.491774585,1.278133562,-0.1700154559505409,0.0300511508951406,-0.022148130567284163,-0.163934426,0.013424421,7.34,8.61,-0.080479452,0,1
a085310,엔케이,기계,kospi,1.10120495,0.724897959,0.1515812431842966,0.0114942528735632,0.03520915301642512,0.109985528,0.01338847,9.85,44.85,-0.020408163,0,0
a049550,잉크테크,IT하드웨어,kosdaq,1.369251378,1.204037657,-0.0663043478260869,0.0094007050528789,-0.11887542704622152,0.114130435,0.013357171,6.17,59.94,-0.101464435,0,1
a089230,THEEM,"미디어, 교육",kosdaq,1.007983087,0.740487805,-0.0866425992779783,0.0368852459016393,0.014592541767584987,-0.135435993,0.013217388,-30.63,68.39,-0.118466899,0,0
a101360,에코앤드림,화학,kosdaq,6.830301564,4.743448276,-0.0281879194630872,0.0600292825768667,-0.033799766176155564,-0.218346253,0.012423631,0.09,75.36,-0.108374384,0,0
a170900,동아에스티,건강관리,kospi,0.730772366,0.688722222,-0.0270758122743682,0.0,-0.05567354957221184,0.071139582,0.012420624,2.04,67.76,-0.001851852,0,1
a053450,세코닉스,IT하드웨어,kosdaq,0.242742618,1.048039457,0.3008264462809917,0.0194300518134715,0.011293050884351199,0.083352157,0.012394424,-2.07,173.86,-0.029593095,0,0
a134060,이퓨쳐,"미디어, 교육",kosdaq,2.629532432,1.178736518,-0.0540958268933539,0.0099009900990099,-0.07505933744335894,0.027777778,0.012308928,13.9,12.71,-0.057010786,0,1
a097780,에스맥,자동차,kosdaq,0.432734842,0.286928328,-0.1169117647058823,-0.0041459369817578,-0.04459655193100422,0.544809228,0.011959573,-24.9,28.52,0.024744027,1,1
a063570,한국전자금융,소프트웨어,kosdaq,0.717468706,1.056458015,0.1303538175046555,0.0201680672268907,-0.00045980631767570323,0.211828859,0.011811651,5.04,183.25,-0.073282443,0,1
a101240,씨큐브,화학,kosdaq,1.291906817,0.815588235,-0.2559899117276166,0.0034013605442176,0.03854416988764934,0.1575,0.011791801,8.65,33.19,-0.132352941,0,0
a133820,화인베스틸,철강,kospi,0.45755861,0.814558233,0.1296296296296296,0.0,-0.03430688760362418,0.124899275,0.011731275,-3.29,129.51,-0.142570281,0,1
a004415,서울식품우,필수소비재,kospi,0.069156695,0.0,-0.1193832599118942,-0.0054726368159203,-0.023341774125027616,0.162748644,0.011672141,2.49,150.2,-0.111555556,0,1
a004410,서울식품,필수소비재,kospi,1.16564715,2.631067961,-0.0610328638497652,0.0050251256281407,-0.029587740873553387,0.162748644,0.011672141,2.49,150.2,-0.029126214,0,1
a005820,원림,비철금속,kospi,0.621490055,0.399099099,-0.0285087719298245,0.0068181818181818,-0.278374427211446,0.027603513,0.011662859,6.53,18.07,-0.002252252,0,1
a001820,삼화콘덴서,IT가전,kospi,1.698310247,1.970598592,-0.0610687022900763,-0.0238095238095238,-0.12979787894920428,0.004958047,0.011651534,13.69,27.51,0.01056338,1,1
a011040,경동제약,건강관리,kosdaq,1.148565868,0.718945827,-0.0746268656716417,0.0044182621502209,-0.09008684090771116,0.028716216,0.01157467,4.7,20.56,-0.001464129,0,1
a039840,디오,건강관리,kosdaq,3.773882376,2.772289157,0.0648464163822525,0.0417362270450751,-0.06835288444300594,-0.124666667,0.01063082,-11.59,97.5,-0.060240964,0,0
a001560,제일연마,비철금속,kospi,0.944844125,0.612998745,-0.2730627306273063,0.0180878552971576,0.06614684430818572,0.04642409,0.009365366,2.37,12.97,-0.011292346,0,0
a256940,케이피에스,디스플레이,kosdaq,12.61039873,3.470862069,-0.0209371884346959,0.0446808510638297,-0.08829435741266747,2.395348837,0.00930286,-19.94,63.69,-0.059386973,0,0
a237750,피앤씨테크,기계,kosdaq,1.822001,0.583279173,0.0181518151815181,-0.0064412238325281,0.01701311271051029,0.013824885,0.009259786,4.39,13.12,-0.088626292,0,0
a108490,로보티즈,기계,kosdaq,12.77103583,3.768055046,-0.1845688350983358,0.0405405405405405,-0.01240728208806275,0.15625,0.009174824,-0.34,45.05,-0.011009174,0,0
a035200,프럼파스트,건설,kosdaq,1.114829185,0.791934605,-0.0184397163120567,0.0236686390532544,0.020340139756321155,0.02027027,0.008989246,3.62,10.73,-0.057220708,0,0
a321820,와이더플래닛,소프트웨어,kosdaq,0.806609462,4.797151832,-0.3489096573208722,-0.0141509433962264,-0.07350312745093339,0.011299435,0.008523138,-117.49,559.56,-0.12460733,0,0
a014470,부방,"화장품, 의류",kosdaq,0.389408303,0.635031447,-0.2571912013536379,0.0091954022988505,0.03205581015690852,0.058474046,0.008207754,18.3,99.55,-0.07966457,0,0
a012690,모나리자,필수소비재,kospi,0.813702861,1.266442478,-0.0323741007194244,0.0018621973929236,-0.05756364536405958,0.136278195,0.008125882,3.06,26.0,-0.047787611,0,1
a214390,경보제약,건강관리,kospi,0.925583983,1.260935143,0.1497730711043872,0.0106382978723404,-0.014382625987053902,0.149970709,0.007935471,0.42,67.39,0.146304676,1,1
a198080,엔피디,IT하드웨어,kosdaq,0.133939177,0.4620553,-0.1043280182232346,-0.0267326732673267,-0.07350029988219861,0.036733355,0.007927487,-1.56,124.32,-0.094009217,0,1
a011155,CJ씨푸드1우,필수소비재,kospi,0.028552717,0.109,-0.1010309278350515,0.0430622009569378,-0.01752450920370168,-0.057988896,0.007759122,10.39,89.47,-0.009090909,0,0
a011150,CJ씨푸드,필수소비재,kospi,0.727086369,1.467866868,-0.0593607305936073,0.0131147540983606,0.06404934364041324,-0.057988896,0.007759122,10.39,89.47,-0.06505295,0,0
a093380,풍강,자동차,kosdaq,0.473235677,0.552649472,-0.0488095238095238,0.0050314465408805,-0.14516167092489127,0.0859375,0.007711343,6.33,28.73,-0.063305979,0,1
a153490,우리이앤엘,디스플레이,kosdaq,0.391202643,0.691707921,-0.0881057268722467,0.0009671179883945,0.018401553472109266,-0.125240848,0.00745184,7.24,44.27,-0.146039604,0,0
a217500,러셀,반도체,kosdaq,2.915467303,2.100763359,0.0052356020942408,0.0350404312668463,-0.020735795220088785,-0.275086505,0.007264177,6.37,41.32,-0.022900763,0,0
a013000,세우글로벌,"소매, 유통",kospi,1.346378322,0.827275321,-0.0997267759562841,0.0138461538461538,-0.08089965599616322,-0.132716049,0.007220467,3.39,8.79,-0.059914408,0,1
a092730,네오팜,"화장품, 의류",kosdaq,2.336683955,1.32944206,0.375,0.0232558139534883,-0.04089203341108426,-0.032992036,0.007160148,12.5,9.24,0.038626609,1,0
a013520,화승코퍼레이션,자동차,kospi,0.059730648,0.503943925,-0.1054373522458628,0.0096051227321238,-0.038859073978270785,0.13259037,0.007122686,1.68,369.76,-0.11588785,0,1
a034940,조아제약,건강관리,kosdaq,0.823281034,1.071804878,-0.1581609195402298,-0.0187566988210075,-0.0541260517825057,0.196180556,0.006866326,1.09,66.59,-0.106829268,0,1
a004540,깨끗한나라,비철금속,kospi,0.137848897,0.342610442,-0.1731123388581952,0.0067264573991031,-0.009198695667381563,0.048038707,0.006852963,-1.23,173.9,-0.098393574,0,1
a004545,깨끗한나라우,비철금속,kospi,0.008560839,0.039063361,-0.1883228391528334,0.0071022727272727,0.03105377301662504,0.048038707,0.006852963,-1.23,173.9,-0.023415978,0,0
a032080,아즈텍WB,"화장품, 의류",kosdaq,0.789263944,0.317278481,-0.0823723228995057,0.0017985611510791,-0.08759980332267986,0.25,0.006681713,-1.29,29.13,-0.038550058,0,1
a320000,윈텍,IT하드웨어,kosdaq,2.55160662,2.279069767,-0.1812865497076023,0.0275229357798165,0.06897482783703199,0.318181818,0.00665577,8.08,26.46,-0.069767442,0,0
a057050,현대홈쇼핑,"소매, 유통",kospi,0.244944569,0.248973214,-0.1253822629969418,0.008225616921269,-0.065269261611499,0.003006586,0.006637398,4.5,42.03,-0.042410714,0,1
a078000,텔코웨어,소프트웨어,kospi,1.979260919,0.437416107,-0.0574837310195227,0.0104651162790697,-0.20386446433438526,0.224137931,0.006339314,3.5,18.43,-0.027964206,0,1
a159910,스킨앤스킨,"화장품, 의류",kosdaq,2.018990251,1.565970149,-0.2606060606060606,0.0252100840336134,0.04509279197733512,-0.224637681,0.006309315,-30.87,28.65,-0.089552239,0,0
a017180,명문제약,건강관리,kospi,0.526825453,0.888582996,-0.0817120622568093,0.0063965884861407,0.08135950094630744,0.103773585,0.006212718,9.27,141.9,-0.044534413,0,0
a014970,삼륭물산,비철금속,kosdaq,0.649889258,0.981047836,-0.1865828092243186,-0.0051282051282051,-0.093619431385229,0.029646522,0.005976982,-4.23,88.67,-0.116173121,0,1
a356890,싸이버원,소프트웨어,kosdaq,1.992318487,1.577826087,-0.0781853281853281,-0.0031315240083507,-0.08046084493858334,0.027027027,0.005917297,7.51,13.56,0.038043478,1,1
a009440,KC그린홀딩스,기계,kospi,0.115928785,0.490681502,-0.0892193308550185,0.0236768802228412,-0.002216854344626555,0.160763832,0.00583228,-1.86,207.32,0.022253129,1,1
a078890,가온그룹,IT가전,kosdaq,0.164385081,0.492512479,-0.1890410958904109,0.0154373927958833,-0.006338850757954663,0.146501594,0.005625532,5.83,129.76,-0.014975042,0,1
a357580,아모센스,IT하드웨어,kosdaq,2.638240124,4.420220636,-0.1326709526592636,0.0269896193771626,0.052880761229993856,0.10915493,0.005347695,-2.53,141.37,-0.036988968,0,0
a015260,에이엔피,IT하드웨어,kospi,0.673869441,2.182235294,-0.3622047244094488,0.0411311053984575,0.013428295737207769,0.551226551,0.005327584,-101.2,255.38,-0.047058824,0,0
a036480,대성미생물,건강관리,kosdaq,1.56917647,1.026315789,0.0766871165644171,0.0243190661478599,0.03977814802666012,0.0625,0.005284114,4.49,67.65,0.026315789,1,0
a035150,백산,"화장품, 의류",kospi,0.379067871,1.032585366,-0.035670356703567,0.0103092783505154,0.04739714713741817,0.282403665,0.004951626,27.95,88.1,-0.043902439,0,0
a352940,인바이오,화학,kosdaq,1.611093307,1.180755873,0.2738693467336683,0.0059523809523809,-0.015566538695795695,0.020895522,0.004921339,-7.15,87.92,0.035750766,1,1
a003470,유안타증권,증권,kospi,1.380547301,0.329382022,-0.0092936802973977,0.0133079847908745,-0.12030584371603119,-0.489466013,0.004892189,2.93,761.84,-0.001872659,0,1
a323230,엠에프엠코리아,"화장품, 의류",kosdaq,0.205897152,0.933383721,0.1997578692493946,0.0248190279214064,-0.01843052611165142,0.262564991,0.004851081,-1.18,330.28,0.152325581,1,1
a037350,성도이엔지,건설,kosdaq,0.094577855,0.237348735,0.062807881773399,-0.0091848450057405,0.015595335192751197,0.270338373,0.004816019,0.43,95.78,-0.050605061,0,0
a012320,경동인베스트,비철금속,kospi,0.701351649,0.39785957,-0.2233840304182509,0.0225281602002503,0.03209422703693929,-0.077051926,0.004640438,3.23,30.2,-0.074745187,0,0
a009420,한올바이오파마,건강관리,kospi,11.42170313,7.250821777,0.1847290640394088,0.0366379310344827,0.017049013876742312,0.082677165,0.00458722,0.15,26.86,0.235233693,1,0
a187270,신화콘텍,IT가전,kosdaq,0.998570043,0.710113285,-0.0684931506849315,0.0339181286549707,-0.04418491014271125,0.022779043,0.004494442,8.59,61.6,-0.089598352,0,0
a038390,레드캡투어,운송,kosdaq,0.499769439,0.648125,-0.1413288288288288,0.0085978835978835,-0.08490129169875674,0.145041503,0.004232448,11.45,222.66,-0.046875,0,1
a006490,인스코비,전기통신서비스,kospi,1.854502307,2.180568182,-0.1450276243093922,0.0008084074373484,-0.10921993940904082,0.069735007,0.003942222,-11.22,60.48,-0.120738636,0,1
a025440,DH오토웨어,자동차,kosdaq,0.197439759,1.208611599,3.307817589576547,-0.0075046904315197,0.00019615332193031516,0.146202342,0.003871233,-8.86,133.51,-0.07029877,0,0
a014940,오리엔탈정공,조선,kosdaq,1.36097635,2.108780488,0.1524926686217008,0.0452127659574468,-0.04177039554046771,0.135461605,0.003828521,10.46,120.34,-0.041463415,0,0
a950190,미투젠,"미디어, 교육",kosdaq,1.460426713,0.0,-0.2031722054380664,-0.0267527675276752,-0.010172483777965962,0.039194915,0.003765869,22.25,7.57,-0.00094697,0,0
a340930,유일에너테크,IT하드웨어,kosdaq,4.193721379,3.086689304,-0.2348017621145374,0.0199647680563711,0.004122160610436222,0.615646259,0.003533598,27.38,162.25,-0.016977929,0,1
a035460,기산텔레콤,IT하드웨어,kosdaq,0.658990371,1.256994382,0.0679442508710801,0.0182724252491694,-0.007907916684987176,0.095315024,0.003465374,9.11,87.66,-0.139044944,0,1
a139670,키네마스터,소프트웨어,kosdaq,3.837754652,7.642317979,-0.201780415430267,0.0346153846153846,-0.012856595034299414,-0.169491525,0.003424684,-91.91,71.22,-0.200594354,0,0
a051370,인터플렉스,IT하드웨어,kosdaq,0.593857261,1.329332177,0.1654601861427094,0.0444856348470806,-0.065972270419025,-0.009619687,0.00264932,8.12,45.03,-0.02254987,0,0
a006840,AK홀딩스,화학,kospi,0.06959516,0.474060349,0.0101522842639593,0.0153061224489795,0.19074583476959223,0.195820311,0.002520573,-10.6,290.25,0.053467443,1,0
a244920,에이플러스에셋,보험,kospi,0.347842783,0.645022124,-0.1185185185185185,-0.0059665871121718,-0.09032385566720462,0.049224806,0.001605932,41.26,85.5,-0.078539823,0,1
a008730,율촌화학,비철금속,kospi,1.710512871,2.607742947,-0.1068702290076335,0.0028571428571428,-0.03167180857178829,-0.055318359,0.001511073,-1.22,95.66,0.10031348,1,1
a017370,우신시스템,자동차,kospi,0.76782301,1.879129555,2.60472972972973,0.0988671472708547,0.017786708954576954,-0.029736942,0.001444899,3.11,213.74,1.159919028,1,0
a064800,젬백스링크,"화장품, 의류",kosdaq,0.940949283,0.532887205,-0.2822742474916388,0.0,0.031211874367251348,-0.128649635,0.001400072,-10.79,21.44,-0.096801347,0,0
a241690,유니테크노,자동차,kosdaq,1.195941336,0.82233945,-0.1563169164882226,0.0012706480304955,-0.005226734904694712,0.031289111,0.001216546,4.65,32.95,-0.096330275,0,1
a353190,휴럼,건강관리,kosdaq,0.652703321,1.258202429,0.028310502283105,0.0089605734767025,-0.06389067852837281,-0.031837916,0.000998503,-3.83,63.57,-0.088259109,0,1
a039010,현대에이치티,IT하드웨어,kosdaq,0.578014776,0.596425591,-0.0786369593709043,0.0042857142857142,0.014155596782449004,0.093847758,0.00095511,2.17,29.05,-0.022253129,0,0
a005945,NH투자증권우,증권,kospi,0.01536087,0.0,0.0217627856365614,0.0021344717182497,0.036382961459746385,0.093016866,0.00093218,4.32,639.18,0.029605263,1,0
a067290,JW신약,건강관리,kosdaq,1.398116649,2.561415608,-0.0481540930979133,0.0295138888888888,0.00926131510635997,0.016831683,0.000649984,2.51,68.95,0.076225045,1,0
a218410,RFHIC,IT하드웨어,kosdaq,4.769473387,1.843459854,-0.1693304535637149,0.0383369330453563,0.004469473751018925,0.062992126,0.000618047,1.01,53.76,-0.064233577,0,0
a049080,기가레인,IT하드웨어,kosdaq,2.312178922,2.076229508,-0.0745341614906832,0.0094850948509485,0.01257854544486411,-0.23603352,0.000610128,-13.51,50.52,-0.12763466,0,1
a070590,한솔인티큐브,소프트웨어,kosdaq,0.49435519,1.307651515,0.2804136253041362,0.0120192307692307,-0.01626412049373938,-0.006722689,0.000564653,-18.72,71.14,0.063131313,1,1
a007460,에이프로젠,건강관리,kospi,5.02154183,1.674589455,0.2043512043512043,0.0210803689064558,0.01664981801804661,1.977186312,0.000426076,-90.82,30.12,0.339671564,1,0
a066310,큐에스아이,반도체,kosdaq,4.235537875,1.179295113,0.037,0.0136852394916911,-0.014528341611028183,-0.227891156,0.0,9.03,5.81,-0.02537594,0,1
a358570,지아이이노베이션,건강관리,kosdaq,146.78068,4.87641737,0.047191011235955,0.0219298245614035,0.0032325413657737423,-0.375,0.0,-60.01,11.18,0.4053076,1,0
a217330,싸이토젠,건강관리,kosdaq,360.0312532,50.50146919,-0.1017897091722595,0.010062893081761,0.08858577551564956,1.666666667,0.0,-130.97,628.76,-0.048578199,0,0
a417310,코람코더원리츠,은행,kospi,27.10898551,2.368908249,0.0334821428571428,0.001081081081081,0.1146770208098444,0.304666456,0.0,3.4,47.18,-0.026288118,0,0
a397030,에이프릴바이오,건강관리,kosdaq,1290.615244,3.683254717,0.0364806866952789,0.0592105263157894,-0.05554624349103353,-0.991452991,0.0,-14.18,2.75,0.26572327,1,0
a291650,압타머사이언스,건강관리,kosdaq,162.1614066,2.222359249,0.035230352303523,0.0537931034482758,0.0861324029584213,0.333333333,0.0,-23.45,56.2,0.024128686,1,0
a100030,인지소프트,소프트웨어,kosdaq,2.561575201,1.023831102,-0.1707207207207207,0.0093201754385964,-0.04952317232393585,0.118483412,0.0,7.88,21.79,-0.052008239,0,1
a205500,액션스퀘어,소프트웨어,kosdaq,16.93313489,3.192595573,-0.2037735849056604,0.0144230769230769,-0.08599295225905154,0.035714286,0.0,-48.43,43.33,-0.150905433,0,1
a103230,에스앤더블류,조선,kosdaq,1.096,0.927923323,0.4160206718346253,0.0018281535648994,0.05647505208622734,0.2,0.0,5.72,45.87,-0.124600639,0,0
a019010,베뉴지,"소매, 유통",kosdaq,1.882173175,0.303296703,0.0623556581986143,0.0176991150442477,0.1284854832903178,0.157170923,-0.000565291,-6.56,76.42,0.010989011,1,0
a293940,신한알파리츠,은행,kospi,10.85114386,0.0,0.0724137931034482,0.0,0.20692145305790605,0.208133971,-0.000659196,3.4,47.18,0.00974026,1,0
a088290,이원컴포텍,자동차,kosdaq,2.095701849,1.9765625,-0.2458866544789762,0.0085574572127139,0.012635180165585503,0.254593176,-0.000696379,-19.59,97.63,-0.045138889,0,0
a001620,케이비아이동국실업,자동차,kospi,0.113249991,0.35,-0.2749419953596287,0.0146103896103896,-0.15027705929014723,0.177982355,-0.000758643,2.43,206.88,0.0,0,1
a039980,리노스,소프트웨어,kosdaq,0.487073323,0.548151071,-0.0240274599542334,0.02647412755716,-0.07527670793503875,-0.058207218,-0.001642713,-4.0,40.97,-0.038331454,0,1
a001460,BYC,"화장품, 의류",kospi,1.54773487,0.510644362,-0.0798687089715536,0.0096038415366146,0.4636447620519994,0.032238443,-0.001761601,7.07,29.69,0.042131351,1,0
a001465,BYC우,"화장품, 의류",kospi,0.1713434,0.625518672,-0.0957803081044876,-0.0329512893982808,0.0121858435312663,0.032238443,-0.001761601,7.07,29.69,-0.066390041,0,0
a091340,SK폴리텍,IT하드웨어,kosdaq,0.111779067,0.383283582,-0.2569444444444444,0.0046948356807511,-0.08464510784709248,0.015407855,-0.001877289,-1.33,118.15,-0.12890095,0,1
a258830,세종메디칼,건강관리,kosdaq,5.051694099,3.018936639,-0.5867791842475387,0.0462962962962962,0.06897970463994073,-0.105555556,-0.002061862,-224.94,418.21,-0.190633609,0,0
a073190,듀오백,건설,kosdaq,0.878666227,1.240184332,-0.0231578947368421,0.0,0.036965672820690826,-0.18134715,-0.002100847,-16.47,31.91,0.069124424,1,0
a079980,휴비스,"화장품, 의류",kospi,0.136757365,0.352173913,-0.1137855579868709,-0.0024630541871921,-0.07134867847564086,-0.056253464,-0.002467302,-19.0,108.19,-0.073226545,0,1
a036170,클라우드에어,디스플레이,kosdaq,4.817659593,0.572575142,0.179372197309417,0.0253411306042884,0.09989601803694367,-0.157232704,-0.002475258,3.87,2.4,-0.145410236,0,0
a086960,MDS테크,소프트웨어,kosdaq,1.163050651,1.7029718,-0.1136363636363636,0.0263157894736842,0.022572858570809772,0.028131279,-0.003021819,-6.25,48.28,-0.069414317,0,0
a396300,세아메카닉스,비철금속,kosdaq,1.50742189,2.070974265,-0.2235202492211838,0.0278350515463917,0.05778640119689447,-0.164122137,-0.003025737,7.4,23.87,-0.083639706,0,0
a003520,영진약품,건강관리,kospi,2.101926533,5.114321503,-0.1647254575707154,0.0161943319838056,0.06946379917816753,0.113717491,-0.003184735,-22.55,125.97,0.048016701,1,0
a040350,큐로컴,소프트웨어,kosdaq,6.272964728,1.584541833,-0.1316725978647686,0.0124481327800829,-0.026339273730888367,0.139534884,-0.003378404,-24.14,90.98,-0.027888446,0,1
a090150,아이윈,자동차,kosdaq,0.69821728,0.828421053,-0.0125470514429109,0.013522215067611,0.030692242337729287,0.041942605,-0.00350634,-5.27,128.11,-0.025386997,0,0
a196170,알테오젠,건강관리,kosdaq,79.08061872,15.24764855,0.0114810562571756,0.0450771055753262,0.022937817400709357,-0.255813953,-0.00458722,-5.75,68.86,0.113780025,1,0
a198440,고려시멘트,건설,kosdaq,0.983646838,0.625779626,-0.1188524590163934,0.0023310023310023,0.0928179595787155,0.063926941,-0.004723736,-6.85,25.45,-0.106029106,0,0
a005940,NH투자증권,증권,kospi,2.473416082,0.461717597,0.0980603448275862,0.0059230009871668,0.13433985976375226,-0.416218064,-0.005047176,4.32,639.18,0.073761855,1,0
a034020,두산에너빌리티,기계,kospi,0.726914426,1.568965517,0.0849349039057656,-0.0107405313736574,-0.011923575864998526,0.403078911,-0.00510487,-11.7,128.66,-0.071618037,0,0
a093640,케이알엠,반도체,kosdaq,18.4338705,3.387633769,-0.0332541567695962,0.0175,0.00022087514403035057,0.131578947,-0.005115179,-19.44,35.04,-0.032104637,0,1
